label	fix
XH1377	2011-02-XX
XH1400	2011-03-XX
XH1415	2011-04-XX
XH1440	2011-08-XX
XH1444	2011-08-XX
XH1466	2011-12-XX
XH1470	2011-12-XX
4408	1988-XX-XX
HK04_01	2004-11-XX
0349	2010-XX-XX
1060_Yamagata_2010	2010-XX-XX
11949_2011	2011-XX-XX
11949_2011	2011-XX-XX
11949_2011	2011-XX-XX
12MYKL0011	2012-XX-XX
12MYKL0011	2012-XX-XX
12MYKL0011	2012-XX-XX
12MYKL0051	2012-XX-XX
12MYKL0051	2012-XX-XX
12MYKL0051	2012-XX-XX
12MYKL0052	2012-XX-XX
12MYKL0052	2012-XX-XX
12MYKL0052	2012-XX-XX
12MYKL0106	2012-XX-XX
12MYKL0106	2012-XX-XX
12MYKL0126	2012-XX-XX
12MYKL0126	2012-XX-XX
12MYKL0126	2012-XX-XX
12MYKL0335	2012-XX-XX
12MYKL0335	2012-XX-XX
12MYKL0335	2012-XX-XX
12MYKL0367	2012-XX-XX
12MYKL0367	2012-XX-XX
12MYKL0367	2012-XX-XX
12MYKL0415	2012-XX-XX
12MYKL0415	2012-XX-XX
12MYKL0415	2012-XX-XX
12MYKL0424	2012-XX-XX
12MYKL0424	2012-XX-XX
12MYKL0543	2012-XX-XX
12MYKL0543	2012-XX-XX
12MYKL0543	2012-XX-XX
12MYKL0667	2012-XX-XX
12MYKL0667	2012-XX-XX
12MYKL0667	2012-XX-XX
12MYKL0784	2012-XX-XX
12MYKL0784	2012-XX-XX
12MYKL0929	2012-XX-XX
12MYKL1076	2012-XX-XX
12MYKL1076	2012-XX-XX
12MYKL1102	2012-XX-XX
12MYKL1102	2012-XX-XX
12MYKL1102	2012-XX-XX
12MYKL1271	2012-XX-XX
12MYKL1271	2012-XX-XX
12MYKL1271	2012-XX-XX
12MYKL1586	2012-XX-XX
12MYKL1586	2012-XX-XX
12MYKL1586	2012-XX-XX
12MYKL1616	2012-XX-XX
12MYKL1616	2012-XX-XX
12MYKL1616	2012-XX-XX
13MYKL1719	2013-XX-XX
13MYKL1719	2013-XX-XX
13MYKL1719	2013-XX-XX
13MYKL1847	2013-XX-XX
13MYKL1847	2013-XX-XX
13MYKL1883	2013-XX-XX
13MYKL1950	2013-XX-XX
13MYKL1978	2013-XX-XX
1424A_2009	2009-XX-XX
1424A_2009	2009-XX-XX
1424A_2009	2009-XX-XX
1482A_2009	2009-XX-XX
1482A_2009	2009-XX-XX
1482A_2009	2009-XX-XX
1512A_2009	2009-XX-XX
1512A_2009	2009-XX-XX
1512A_2009	2009-XX-XX
1518A_2009	2009-XX-XX
1518A_2009	2009-XX-XX
1518A_2009	2009-XX-XX
1546A_2009	2009-XX-XX
1546A_2009	2009-XX-XX
1546A_2009	2009-XX-XX
1649A_2009	2009-XX-XX
1649A_2009	2009-XX-XX
1649A_2009	2009-XX-XX
1658A_2009	2009-XX-XX
1658A_2009	2009-XX-XX
1658A_2009	2009-XX-XX
1667A_2009	2009-XX-XX
1667A_2009	2009-XX-XX
1667A_2009	2009-XX-XX
1761A_2010	2010-XX-XX
1761A_2010	2010-XX-XX
1761A_2010	2010-XX-XX
1781A_2010	2010-XX-XX
1781A_2010	2010-XX-XX
1781A_2010	2010-XX-XX
1782A_2010	2010-XX-XX
1782A_2010	2010-XX-XX
1782A_2010	2010-XX-XX
1827A_2010	2010-XX-XX
1827A_2010	2010-XX-XX
1827A_2010	2010-XX-XX
1829A_2010	2010-XX-XX
1829A_2010	2010-XX-XX
1829A_2010	2010-XX-XX
1990A_2010	2010-XX-XX
1990A_2010	2010-XX-XX
1990A_2010	2010-XX-XX
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	NA
229E	2011-12-13
229E	2011-12-14
229E	2011-12-07
229E	2011-12-13
229E	2012-02-17
229E	2012-01-04
229E	2012-01-04
229E	2012-01-04
229E	2012-07-18
229E	2012-05-11
229E	2011-12-13
229E	2011-12-08
229E	2011-12-08
229E	2011-12-13
229E	2012-03-19
229E	2011-10-24
229E	2012-03-19
229E	2011-12-08
229E	2011-12-08
229E	2011-12-08
229E	2011-12-08
229E	2011-12-19
229E	2011-12-21
229E	2012-03-19
229E	2013-05-15
229E	2013-06-12
229E	2012-02-04
229E	2012-02-04
229E	2012-05-22
229E	2013-05-15
229E	2013-06-12
229E	2012-02-04
229E	2012-02-04
229E	2012-05-22
229E/Haiti_1/2016	2016-03-XX
229E/human/USA/892_11/1989	1989-02-07
229E/human/USA/932_72/1993	1993-02-22
229E/human/USA/933_40/1993	1993-03-11
229E/human/USA/933_50/1993	1993-03-18
229E/human/USA/953_49/1995	1995-03-23
2764A_2011	2011-XX-XX
2764A_2011	2011-XX-XX
2764A_2011	2011-XX-XX
2861A_2011	2011-XX-XX
2861A_2011	2011-XX-XX
2861A_2011	2011-XX-XX
2961A_2011	2011-XX-XX
2961A_2011	2011-XX-XX
2961A_2011	2011-XX-XX
2981A_2011	2011-XX-XX
2981A_2011	2011-XX-XX
2981A_2011	2011-XX-XX
359A_2007	2007-XX-XX
359A_2007	2007-XX-XX
359A_2007	2007-XX-XX
423A_2007	2007-XX-XX
423A_2007	2007-XX-XX
432A_2007	2007-XX-XX
452_Yamagata_2008	2008-XX-XX
494A_2008	2008-XX-XX
494A_2008	2008-XX-XX
494A_2008	2008-XX-XX
507A_2008	2008-XX-XX
507A_2008	2008-XX-XX
507A_2008	2008-XX-XX
693A_2008	2008-XX-XX
693A_2008	2008-XX-XX
693A_2008	2008-XX-XX
748_2005	2005-XX-XX
748_2005	2005-XX-XX
748_2005	2005-XX-XX
756_Yamagata_2010	2010-XX-XX
775_Yamagata_2010	2010-XX-XX
777_Yamagata_2010	2010-XX-XX
8339_2009	2009-XX-XX
8339_2009	2009-XX-XX
8339_2009	2009-XX-XX
8348_2009	2009-XX-XX
8348_2009	2009-XX-XX
8348_2009	2009-XX-XX
8373_2009	2009-XX-XX
8373_2009	2009-XX-XX
8373_2009	2009-XX-XX
8425_2009	2009-XX-XX
8425_2009	2009-XX-XX
8425_2009	2009-XX-XX
857_2005	2005-XX-XX
857_2005	2005-XX-XX
857_2005	2005-XX-XX
882_Yamagata_2010	2010-XX-XX
Arbial_2019	2019-02-24
BJ298	2014-05-XX
CU_H2869/2011	2011-01-06
CU_H2896/2011	2011-01-13
HCoV_229E/BN1/GER/2015	2015-XX-XX
HCoV_229E/human/GBR/KI/1975	1975-XX-XX
HCoV_229E/human/GBR/LP/1963	1963-XX-XX
HCoV_229E/human/GER/100/2008	2008-XX-XX
HCoV_229E/human/GER/101/2008	2008-XX-XX
HCoV_229E/human/GER/1334/2010	2010-XX-XX
HCoV_229E/human/GER/1337/2010	2010-XX-XX
HCoV_229E/human/GER/1551/2010	2010-XX-XX
HCoV_229E/human/GER/1812/2010	2010-XX-XX
HCoV_229E/human/GER/373/2011	2011-XX-XX
HCoV_229E/human/GER/499/2010	2010-XX-XX
HCoV_229E/human/GER/53/2008	2008-XX-XX
HCoV_229E/human/GER/629/2010	2010-XX-XX
HCoV_229E/human/GER/645/2010	2010-XX-XX
HCoV_229E/human/GHA/83/2008	2008-XX-XX
HCoV_229E/human/GHA/860/2008	2008-XX-XX
HCoV_229E/human/GHA/938/2008	2008-XX-XX
HCoV_229E/human/GHA/939/2008	2008-XX-XX
HCoV_229E/human/GHA/997/2008	2008-XX-XX
HCoV_229E/human/HKG/HK_2_26/2002	2002-XX-XX
HCoV_229E/human/HKG/HK_2_26B/2002	2002-XX-XX
HCoV_229E/human/HKG/HK_4_27/2006	2006-XX-XX
HCoV_229E/human/HKG/HK_5_10/2002	2002-XX-XX
HCoV_229E/human/HKG/HK_7_6/2004	2004-XX-XX
HCoV_229E/human/NED/21050349/2010	2010-XX-XX
HCoV/229E/N01	2007-12-17
HCoV/229E/N01	2007-12-17
HCoV/229E/N02	2008-01-17
HCoV/229E/N02	2008-01-17
HCoV/229E/N03	2008-01-24
HCoV/229E/N03	2008-01-24
HCoV/229E/N04	2008-02-21
HCoV/229E/N04	2008-02-21
HCOV/KENYA/002/2012	2014-07-01
HCOV/KENYA/006/2009	2014-07-01
HCOV/KENYA/009/2010	2014-07-01
HCoV_229E/Seattle/USA/SC0865/2019	2019-XX-XX
HCoV_229E/Seattle/USA/SC1073/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC1143/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC1212/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC2282/2017	2016-XX-XX
HCoV_229E/Seattle/USA/SC2872/2015	2015-XX-XX
HCoV_229E/Seattle/USA/SC3112/2015	2015-XX-XX
HCoV_229E/Seattle/USA/SC379/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC399/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC579/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC677/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC9724/2018	2018-XX-XX
HCoV_229E/Seattle/USA/SC9731/2016	2016-XX-XX
HCoV_229E/Seattle/USA/SC9773/2016	2016-XX-XX
India/Pondicherry/POM_309/2014	2014-02-XX
India/Puducherry/JIM_159/2012	2012-05-XX
J0304	2009-XX-XX
N08_434B	2016-XX-XX
PUMCH6273	2007-10-23
PUMCH6375	2007-11-17
PUMCH6389	2007-11-20
PUMCH746	2005-09-24
PUMCH748	2005-09-24
PUMCH7980	2009-01-06
PUMCH8339	2009-04-08
PUMCH8348	2009-04-10
PUMCH8373	2009-04-15
PUMCH8387	2009-04-20
PUMCH8425	2009-04-29
PUMCH857	2005-10-07
PUMCH873	2005-10-09
PUMCH898	2005-10-12
PUMCH902	2005-10-12
QPID04_0033	2004-07-17
SH_5	2012-XX-XX
SH_6	2012-XX-XX
SH_8	2012-XX-XX
SWE_10652/04	2004-02-XX
SWE_10697/04	2004-03-XX
SWE_10724/04	2004-03-XX
SWE_36478/05	2005-04-XX
SWE_37174/06	2006-02-XX
SWE_37253/06	2006-03-XX
SWE_bla_gas_110051	2006-01-XX
TN93_3_40	NA
TN93_3_50	NA
TN95_2_39	NA
Feline_like	2010-XX-XX
Feline_like	2010-XX-XX
Feline_like	2010-XX-XX
Feline_like	2010-XX-XX
10613	2004-01-XX
10613	2004-01-XX
10619	2004-02-XX
10619	2004-02-XX
10630	2004-02-XX
10630	2004-02-XX
10633	2004-02-XX
10633	2004-02-XX
10640	2004-02-XX
10640	2004-02-XX
10645	2004-02-XX
10645	2004-02-XX
10648	2004-02-XX
10648	2004-02-XX
10650	2004-02-XX
10650	2004-02-XX
10701	2004-03-XX
110050	2006-01-XX
110050	2006-01-XX
110061	2006-02-XX
110061	2006-02-XX
12MYKL0163	2012-XX-XX
12MYKL0163	2012-XX-XX
12MYKL0163	2012-XX-XX
12MYKL0181	2012-XX-XX
12MYKL0181	2012-XX-XX
12MYKL0181	2012-XX-XX
12MYKL0323	2012-XX-XX
12MYKL0323	2012-XX-XX
12MYKL0323	2012-XX-XX
12MYKL0407	2012-XX-XX
12MYKL0407	2012-XX-XX
12MYKL0407	2012-XX-XX
12MYKL0447	2012-XX-XX
12MYKL0447	2012-XX-XX
12MYKL0447	2012-XX-XX
12MYKL0529	2012-XX-XX
12MYKL0529	2012-XX-XX
12MYKL0529	2012-XX-XX
12MYKL0624	2012-XX-XX
12MYKL0624	2012-XX-XX
12MYKL0624	2012-XX-XX
12MYKL0737	2012-XX-XX
12MYKL0737	2012-XX-XX
12MYKL0737	2012-XX-XX
12MYKL0759	2012-XX-XX
12MYKL0759	2012-XX-XX
12MYKL0759	2012-XX-XX
12MYKL0777	2012-XX-XX
12MYKL0777	2012-XX-XX
12MYKL0777	2012-XX-XX
12MYKL0790	2012-XX-XX
12MYKL0790	2012-XX-XX
12MYKL0790	2012-XX-XX
12MYKL0841	2012-XX-XX
12MYKL0841	2012-XX-XX
12MYKL0841	2012-XX-XX
12MYKL1058	2012-XX-XX
12MYKL1058	2012-XX-XX
12MYKL1058	2012-XX-XX
12MYKL1061	2012-XX-XX
12MYKL1061	2012-XX-XX
12MYKL1061	2012-XX-XX
12MYKL1075	2012-XX-XX
12MYKL1075	2012-XX-XX
12MYKL1075	2012-XX-XX
12MYKL1132	2012-XX-XX
12MYKL1132	2012-XX-XX
12MYKL1132	2012-XX-XX
12MYKL1153	2012-XX-XX
12MYKL1153	2012-XX-XX
12MYKL1153	2012-XX-XX
12MYKL1214	2012-XX-XX
12MYKL1214	2012-XX-XX
12MYKL1217	2012-XX-XX
12MYKL1217	2012-XX-XX
12MYKL1217	2012-XX-XX
13MYKL1781	2013-XX-XX
13MYKL1781	2013-XX-XX
13MYKL1781	2013-XX-XX
13MYKL1898	2013-XX-XX
13MYKL1898	2013-XX-XX
13MYKL1898	2013-XX-XX
13MYKL1997	2013-XX-XX
13MYKL1997	2013-XX-XX
37019	2006-01-XX
37019	2006-01-XX
37068	2006-01-XX
37068	2006-01-XX
37107	2006-02-XX
37107	2006-02-XX
37113	2006-02-XX
37113	2006-02-XX
37130	2006-02-XX
37178	2006-02-XX
37178	2006-02-XX
37261	2006-03-XX
37261	2006-03-XX
37289	2006-03-XX
37289	2006-03-XX
37300	2006-03-XX
37300	2006-03-XX
BJ01_p3	2009-04-23
BJ01_p9	2009-04-23
BJ225	2014-05-XX
BJ226	2014-05-XX
BJ250	2014-05-XX
BJ297	2014-05-XX
BJ321	2014-05-XX
BJET1	2010-09-XX
BJET2	2010-09-XX
BJET3	2010-09-XX
BJET4	2010-09-XX
BJET5	2010-09-XX
BRA09	1995-03-15
BRA104	1995-07-24
BRA169	1995-11-08
BRA37	1995-04-25
BRA90	1995-07-07
BRA99	1995-07-12
Caen1	2005-03-04
China/Beijing/2009/s41	2009-XX-XX
China/Beijing/2009/s42	2009-XX-XX
China/Beijing/2009/s43	2009-XX-XX
China/Beijing/2009/s44	2009-XX-XX
China/Beijing/2009/s45	2009-XX-XX
CU_H2010/2010	2010-06-17
CU_H2010/2010	2010-06-17
CU_H2238/2010	2010-08-26
CU_H2238/2010	2010-08-26
CU_H2809/2010	2010-12-09
CU_H2809/2010	2010-12-09
HCOV/KENYA/001/2010	2014-07-01
HCOV/KENYA/008/2009	2014-07-01
HCOV/KENYA/010/2009	2014-07-01
HKU1	NA
HKU1	2010-XX-XX
HKU1	2012-02-14
HKU1	2011-10-24
HKU1	2012-03-19
HKU1	2013-05-07
HKU1	2013-07-04
HKU1	2013-07-25
HKU1	2013-08-07
HKU1	2013-10-09
HKU1	2012-08-12
HKU1	2013-02-07
HKU1	2013-06-01
HKU1	2013-08-24
HKU1	2013-10-12
HKU1	2012-10-17
HKU1	2013-01-08
HKU1	2013-01-08
HKU1	2013-06-21
HKU1	2013-07-18
HKU1	2013-07-31
HKU1	2013-09-03
HKU1	2012-06-28
HKU1	2012-03-29
HKU1	2013-05-07
HKU1	2013-07-04
HKU1	2013-07-25
HKU1	2013-08-07
HKU1	2013-10-09
HKU1	2012-08-12
HKU1	2013-02-07
HKU1	2013-06-01
HKU1	2013-08-24
HKU1	2013-10-12
HKU1	2012-10-17
HKU1	2013-01-08
HKU1	2013-01-08
HKU1	2013-06-21
HKU1	2013-07-18
HKU1	2013-07-31
HKU1	2013-09-03
HKU1	2012-06-28
HKU1	2012-03-29
HKU1	NA
HKU1/HTBEC_lab/BRA/HKU1_21/2006	2006-XX-XX
HKU1/HTBEC_lab/BRA/HKU1_22/2007	2007-XX-XX
HKU1/HTBEC_lab/BRA/HKU1_23/2006	2006-XX-XX
HKU1/human/USA/1102/2005	2005-04-09
HKU1/human/USA/HKU1_1/2005	2005-02-18
HKU1/human/USA/HKU1_10/2010	2010-01-16
HKU1/human/USA/HKU1_11/2009	2009-12-13
HKU1/human/USA/HKU1_12/2010	2010-01-09
HKU1/human/USA/HKU1_13/2010	2010-01-08
HKU1/human/USA/HKU1_14/2009	2009-12-28
HKU1/human/USA/HKU1_15/2009	2009-12-28
HKU1/human/USA/HKU1_16/2010	2010-01-08
HKU1/human/USA/HKU1_18/2010	2010-01-22
HKU1/human/USA/HKU1_20/2010	2010-01-30
HKU1/human/USA/HKU1_3/2009	2009-10-31
HKU1/human/USA/HKU1_4/2005	2005-04-19
HKU1/human/USA/HKU1_5/2009	2009-11-28
HKU1/human/USA/HKU1_7/2010	2010-01-03
KNHI_2K70196	2007-01-XX
KNHI_2K70198	2007-01-XX
KNHI_2K70536	2007-01-XX
KNHI_2K71388	2007-01-XX
KNHI_2K71411	2007-01-XX
KNHI_2K71415	2007-01-XX
KNHI_2K72142	2007-02-XX
KNHI_2K72143	2007-02-XX
KNHI_2K72583	2007-02-XX
KNHI_2K73103	2007-03-XX
KNHI_2K73565	2007-05-XX
KNHI_2K74559	2008-01-XX
KNHI_2K80535	2008-03-XX
KNHI_2K82882	2008-03-XX
KNHI_2K83058	2008-04-XX
KNHI_2K84566	2008-04-XX
KNHI_2K85187	2008-04-XX
KNHI_2K85295	2008-05-XX
KNHI_2K85305	2008-05-XX
KNIH_2K70196	2007-01-XX
KNIH_2K70196	2007-01-XX
KNIH_2K70198	2007-01-XX
KNIH_2K70198	2007-01-XX
KNIH_2K70536	2007-01-XX
KNIH_2K71038	2007-01-XX
KNIH_2K71388	2007-01-XX
KNIH_2K71411	2007-01-XX
KNIH_2K71411	2007-01-XX
KNIH_2K71415	2007-01-XX
KNIH_2K71415	2007-01-XX
KNIH_2K72142	2007-02-XX
KNIH_2K72142	2007-02-XX
KNIH_2K73103	2007-03-XX
KNIH_2K73103	2007-03-XX
KNIH_2K73164	2007-04-XX
KNIH_2K73164	2007-04-XX
KNIH_2K80535	2008-01-XX
KNIH_2K80535	2008-01-XX
KNIH_2K82882	2008-03-XX
KNIH_2K82882	2008-03-XX
KNIH_2K84559	2008-04-XX
KNIH_2K84559	2008-04-XX
KNIH_2K84566	2008-04-XX
KNIH_2K84566	2008-04-XX
KNIH_2K85187	2008-04-XX
KNIH_2K85187	2008-04-XX
KNIH_2K85295	2008-05-XX
KNIH_2K85305	2008-05-XX
LZ112	NA
LZ134	NA
LZ20	NA
LZ387	NA
LZ391	NA
LZ393	NA
LZ394	NA
LZ42	NA
LZ431	NA
LZ437	NA
LZ439	NA
LZ441	NA
LZ442	NA
LZ446	NA
LZ447	NA
LZ448	NA
LZ450	NA
LZ451	NA
LZ487	NA
N08_87	2016-XX-XX
N09_1605B	2016-XX-XX
N09_1627B	2016-XX-XX
N09_1663B	2016-XX-XX
PHL07_1518	2007-XX-XX
PHL07_1656	2007-XX-XX
PREDICT_13QY028	2013-XX-XX
PUMCH1946	2006-03-28
PUMCH2446	2006-05-27
PUMCH2833	2006-07-19
PUMCH2967	2006-07-29
PUMCH2970	2006-07-29
PUMCH3340	2006-09-01
PUMCH4252	2006-12-19
PUMCH4949	2007-03-22
PUMCH570	2005-09-06
PUMCH6713	2008-02-15
PUMCH6767	2008-02-27
PUMCH6818	2008-06-04
PUMCH8393	2009-04-21
QPID04_0022	2004-08-02
QPID04_0040	2004-07-20
QPID04_0041	2004-07-20
QPID04_0042	2004-07-22
QPID04_0043	2004-07-20
QPID04_0044	2004-07-16
SC2521	2017-XX-XX
SC2628	2015-XX-XX
SH_1	2012-XX-XX
SH_2	2012-XX-XX
SH_3	2012-XX-XX
SI17244	2017-06-04
sloHKU1_1	2011-04-11
1014A_2008	2008-XX-XX
1014A_2008	2008-XX-XX
1014A_2008	2008-XX-XX
1023A_2008	2008-XX-XX
1023A_2008	2008-XX-XX
1023A_2008	2008-XX-XX
1093A_2008	2008-XX-XX
1093A_2008	2008-XX-XX
1093A_2008	2008-XX-XX
110104	2007-02-XX
110105	2007-03-XX
110122	2007-03-XX
110123	2007-03-XX
110132	2007-03-XX
110138	2007-03-XX
12MYKL0280	2012-XX-XX
12MYKL0280	2012-XX-XX
12MYKL0280	2012-XX-XX
12MYKL0482	2012-XX-XX
12MYKL0482	2012-XX-XX
12MYKL0482	2012-XX-XX
12MYKL0630	2012-XX-XX
12MYKL0630	2012-XX-XX
12MYKL0719	2012-XX-XX
12MYKL0719	2012-XX-XX
12MYKL0719	2012-XX-XX
12MYKL0730	2012-XX-XX
12MYKL0730	2012-XX-XX
12MYKL0730	2012-XX-XX
12MYKL0736	2012-XX-XX
12MYKL0736	2012-XX-XX
12MYKL0736	2012-XX-XX
12MYKL0750	2012-XX-XX
12MYKL0750	2012-XX-XX
12MYKL0750	2012-XX-XX
12MYKL0779	2012-XX-XX
12MYKL0779	2012-XX-XX
12MYKL0779	2012-XX-XX
12MYKL0780	2012-XX-XX
12MYKL0780	2012-XX-XX
12MYKL0780	2012-XX-XX
12MYKL0802	2012-XX-XX
12MYKL0802	2012-XX-XX
12MYKL0802	2012-XX-XX
12MYKL0809	2012-XX-XX
12MYKL0809	2012-XX-XX
12MYKL0809	2012-XX-XX
12MYKL0813	2012-XX-XX
12MYKL0813	2012-XX-XX
12MYKL0813	2012-XX-XX
12MYKL0862	2012-XX-XX
12MYKL0862	2012-XX-XX
12MYKL0862	2012-XX-XX
12MYKL0863	2012-XX-XX
12MYKL0863	2012-XX-XX
12MYKL0863	2012-XX-XX
12MYKL0865	2012-XX-XX
12MYKL0865	2012-XX-XX
12MYKL0865	2012-XX-XX
12MYKL0880	2012-XX-XX
12MYKL0880	2012-XX-XX
12MYKL0880	2012-XX-XX
12MYKL0903	2012-XX-XX
12MYKL0903	2012-XX-XX
12MYKL0903	2012-XX-XX
12MYKL0943	2012-XX-XX
12MYKL0943	2012-XX-XX
12MYKL0943	2012-XX-XX
12MYKL0964	2012-XX-XX
12MYKL0964	2012-XX-XX
12MYKL0964	2012-XX-XX
12MYKL0967	2012-XX-XX
12MYKL0967	2012-XX-XX
12MYKL0967	2012-XX-XX
12MYKL1002	2012-XX-XX
12MYKL1002	2012-XX-XX
12MYKL1002	2012-XX-XX
12MYKL1007	2012-XX-XX
12MYKL1007	2012-XX-XX
12MYKL1007	2012-XX-XX
12MYKL1013	2012-XX-XX
12MYKL1013	2012-XX-XX
12MYKL1013	2012-XX-XX
12MYKL1055	2012-XX-XX
12MYKL1055	2012-XX-XX
12MYKL1055	2012-XX-XX
12MYKL1064	2012-XX-XX
12MYKL1064	2012-XX-XX
12MYKL1064	2012-XX-XX
12MYKL1079	2012-XX-XX
12MYKL1079	2012-XX-XX
12MYKL1079	2012-XX-XX
12MYKL1088	2012-XX-XX
12MYKL1088	2012-XX-XX
12MYKL1088	2012-XX-XX
12MYKL1089	2012-XX-XX
12MYKL1089	2012-XX-XX
12MYKL1089	2012-XX-XX
12MYKL1193	2012-XX-XX
12MYKL1193	2012-XX-XX
12MYKL1193	2012-XX-XX
12MYKL1195	2012-XX-XX
12MYKL1195	2012-XX-XX
12MYKL1195	2012-XX-XX
12MYKL1197	2012-XX-XX
12MYKL1197	2012-XX-XX
12MYKL1197	2012-XX-XX
12MYKL1229	2012-XX-XX
12MYKL1229	2012-XX-XX
12MYKL1229	2012-XX-XX
12MYKL1238	2012-XX-XX
12MYKL1238	2012-XX-XX
12MYKL1238	2012-XX-XX
12MYKL1253	2012-XX-XX
12MYKL1253	2012-XX-XX
12MYKL1253	2012-XX-XX
12MYKL1288	2012-XX-XX
12MYKL1288	2012-XX-XX
12MYKL1288	2012-XX-XX
12MYKL1336	2012-XX-XX
12MYKL1336	2012-XX-XX
12MYKL1336	2012-XX-XX
12MYKL1337	2012-XX-XX
12MYKL1337	2012-XX-XX
12MYKL1337	2012-XX-XX
12MYKL1350	2012-XX-XX
12MYKL1350	2012-XX-XX
12MYKL1350	2012-XX-XX
12MYKL1528	2012-XX-XX
12MYKL1528	2012-XX-XX
12MYKL1528	2012-XX-XX
13MYKL1791	2013-XX-XX
13MYKL1791	2013-XX-XX
13MYKL1791	2013-XX-XX
13MYKL1797	2013-XX-XX
13MYKL1797	2013-XX-XX
13MYKL1797	2013-XX-XX
13MYKL1870	2013-XX-XX
13MYKL1870	2013-XX-XX
13MYKL1870	2013-XX-XX
13MYKL2005	2013-XX-XX
13MYKL2005	2013-XX-XX
13MYKL2005	2013-XX-XX
180A_2007	2007-XX-XX
180A_2007	2007-XX-XX
180A_2007	2007-XX-XX
188A_2007	2007-XX-XX
188A_2007	2007-XX-XX
188A_2007	2007-XX-XX
197A_2007	2007-XX-XX
197A_2007	2007-XX-XX
197A_2007	2007-XX-XX
2093A_2010	2010-XX-XX
2093A_2010	2010-XX-XX
2093A_2010	2010-XX-XX
225A_2007	2007-XX-XX
225A_2007	2007-XX-XX
225A_2007	2007-XX-XX
236A_2007	2007-XX-XX
236A_2007	2007-XX-XX
236A_2007	2007-XX-XX
277A_2007	2007-XX-XX
277A_2007	2007-XX-XX
277A_2007	2007-XX-XX
37201	2006-02-XX
37214	2006-03-XX
37261	2006-03-XX
37300	2006-03-XX
374A_2007	2007-XX-XX
374A_2007	2007-XX-XX
374A_2007	2007-XX-XX
41620	2007-02-XX
41633	2007-02-XX
41645	2007-02-XX
41687	2007-03-XX
41836	2007-03-XX
41898	2007-03-XX
41946	2007-03-XX
41988	2007-03-XX
42073	2007-04-XX
42174	2007-04-XX
42234	2007-05-XX
909A_2008	2008-XX-XX
909A_2008	2008-XX-XX
909A_2008	2008-XX-XX
930A_2008	2008-XX-XX
930A_2008	2008-XX-XX
930A_2008	2008-XX-XX
940A_2008	2008-XX-XX
940A_2008	2008-XX-XX
940A_2008	2008-XX-XX
945A_2008	2008-XX-XX
945A_2008	2008-XX-XX
945A_2008	2008-XX-XX
95343	2006-12-XX
954A_2008	2008-XX-XX
954A_2008	2008-XX-XX
954A_2008	2008-XX-XX
971A_2008	2008-XX-XX
971A_2008	2008-XX-XX
971A_2008	2008-XX-XX
990A_2008	2008-XX-XX
990A_2008	2008-XX-XX
990A_2008	2008-XX-XX
996A_2008	2008-XX-XX
996A_2008	2008-XX-XX
996A_2008	2008-XX-XX
997A_2008	2008-XX-XX
Athens.GR/125/07	2007-02-18
Athens.GR/168/06	2006-01-25
Athens.GR/255/07	2007-03-03
Athens.GR/263/07	2007-03-27
Athens.GR/301/06	2006-03-12
Athens.GR/336/07	2007-04-15
Athens.GR/386/08	2008-02-24
Athens.GR/651/08	2008-03-14
Athens.GR/73/07	2007-01-05
Baghdad_2018	2018-12-26
BJ021	2014-05-XX
BJ040	2014-05-XX
BJ082	2014-05-XX
BJ8081	NA
CBJ_037	2008-11-04
CBJ123	2009-01-24
ChinaGD01	2018-09-01
ChinaGD02	2018-08-15
ChinaGD03	2018-07-13
ChinaGD04	2018-07-25
ChinaGD05	2018-08-14
ChinaGD06	2018-08-01
ChinaGD07	2018-07-06
ChinaGD08	2018-07-03
ChinaGD09	2018-08-01
ChinaGD10	2018-08-15
ChinaGD11	2018-08-15
ChinaGD12	2018-08-01
ChinaGD13	2018-07-06
ChinaGD14	2018-08-01
CN0601/14	2014-11-25
CU_H1048/2009	2009-12-03
CU_H1694/2010	2010-03-04
CU_H1694/2010	2010-03-04
CU_H1747/2010	2010-03-11
CU_H1901/2010	2010-05-06
CU_H1901/2010	2010-05-06
CU_H1955/2010	2010-05-27
CU_H1955/2010	2010-05-27
CU_H1966/2010	2010-06-03
CU_H1966/2010	2010-06-03
CU_H1996/2010	2010-06-17
CU_H1996/2010	2010-06-17
CU_H2004/2010	2010-06-17
CU_H2004/2010	2010-06-17
CU_H2007/2010	2010-06-17
CU_H2007/2010	2010-06-17
CU_488	2006-XX-XX
CU_488	2006-XX-XX
CU_572	2006-XX-XX
CU_572	2006-XX-XX
CU_583	2006-XX-XX
CU_583	2006-XX-XX
CU_586	2006-XX-XX
CU_586	2006-XX-XX
CU_604	2006-XX-XX
CU_604	2006-XX-XX
CU_616	2006-XX-XX
CU_616	2006-XX-XX
